tweet_created,username,user_follower_count,tweet_text,tweet_retweet_count,source
2022-10-09,thato,901,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,pablo picasso,601,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,jojo,34,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,whodis03,9,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,ayushi mishra,257,my love language is chai par chale https t co ac0iebvkzc,1,original tweet
2022-10-09,kim barbs,13,love language mo physical touch tas binubugbog kalang,0,original tweet
2022-10-09,baby,54968,mee tunde what s your love language,0,original tweet
2022-10-09,johanna lopez,638,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,shergittsbea,212,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,libra s groove,2125,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,xiaojiangnozaoba,1,rt minwonjeu mingyu cleaning their shared room before mingyu feeding wonwoo when he played games mingyu cooking ramen for wonwoo mingyu a,528,other
2022-10-09,aarianaaaaaa,1204,rt shopwithmelur tak menyesal ye beli card game ni lepas viral dekat tiktok sebab i really get to know my partner better with this love,7021,shopwithmelur
2022-10-09,ks,14,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,jas,835,rt pierrefleury or we don t feel worthy of love or feel something is wrong w us because we havent been in certain types of relationsh,3,other
2022-10-09,aclass,103,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,oralieiu,30,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,kikii,332,convomf yakaann gweh yg b gni tdk ada yg naksir pdhal klw mnjadi kkasih q aqn q brikan 5 love language ituch,0,original tweet
2022-10-09,k,518,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,m r n k,753,rt suwaidybaba alot of people under this tweet with different opinion but one thing i can say is you don t love people in your love langu,139,other
2022-10-09,maxene,55,rt elzrtan i can make time for u literally a love language,16802,other
2022-10-09,siphosami,1066,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,m r n k,753,rt uzomajaymes suwaidybaba your second tweet that s where selfishness is killed loving someone in your own love language is easily the,1,other
2022-10-09,sana jimtober,771,rt tracsea the bts love language is like you are literally the entire world to me my sun my moon and my all of my stars so we must hyp,126,other
2022-10-09,mg,16,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,miyu,425,rt kingandprince3309 anan 7net https t co yvj8yse4re amazon https t co rvf4mvdwsy,186,other
2022-10-09,presenter barack,3026,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,a r o y,829,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,lyf,6459,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,mamtimande,12937,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,good girl gone bad,981,my love language https t co rabssvnfu3,0,original tweet
2022-10-09,q,1339,rt dqueen0404 hug is the only language of love care amp compassion if animals do need a hug we indians do need one rahulgandhi,449,other
2022-10-09,antis,126,rt neutralnrg i m just live in hungary i don t even speak the language but the amerre n j rok arra b mul a vil g vakok k z tt llok,11,other
2022-10-09,laviina,1084,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,someone,377,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,wizardforever,9,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,endsarsnow mayor of imo,2028,rt samuelotigba give yourself your desired love language first before expecting it from others you can t have expectations from others,159,samuelotigba
2022-10-09,tyne,544,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,jasiqah,1,rt shopwithmelur tak menyesal ye beli card game ni lepas viral dekat tiktok sebab i really get to know my partner better with this love,7021,shopwithmelur
2022-10-09,tal,27,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,gatillera,103,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,38 65kgs,5,rt gerrardnan skinship is my love language,8,other
2022-10-09,cuteskorokoro,4379,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,camila moreira,17,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,zeno cruz,18,rt tashal55 my acts of service love language would have made me fall for minnie https t co kkrikjfppm,140,other
2022-10-09,16th child,1456,rt ssentongopeter5 i think once you start a relationship both of you need to sit down and have an honest conversation about each other s,34,other
2022-10-09,sunhawk s thrush,21,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,neo neal botvinik,67,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,joan g,169,i love the way they use many languages and they include filipino language treasure hello https t co csqmgeiuuk,0,original tweet
2022-10-09,ekua,938,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,o,108,rt i4n555 morder es un love language,25,other
2022-10-09,renn,491,rt na jjaemin love language a story of daily ren jun dan je no mereka memang sebuah pasangan tapi mereka punya cara te,161,other
2022-10-09,realbaebae ft 28 reasons,485,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,adri,587,rt x caitlyn me to mark tuan i love you i m proud of you also excuse my language but holy fuck you are absolutely beautiful dnao,50,other
2022-10-09,fatima,6938,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,ver,283,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,onatsuki,375,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,liam patrick campbell,1214,rt mistresskye i just love a nice simple corset no distractions just showing off curves i have this one and i love it you might too,2,other
2022-10-09,want ko engineer irene,776,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,zon,1060,love language https t co hwx2jsxu6u,0,original tweet
2022-10-09,bigger than ali v a louis,1341,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,d m,281,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,o,126,rt chanelkake her love language is physical touch https t co icaknikxqv,388,other
2022-10-09,the pebble,332,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,j k,122,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,murphy,752,i rly love it when ppl watch me even tho thats a rare occurrence love language i think,0,original tweet
2022-10-09,onita,60,quality time physical touch and no bullshit is my love language,0,original tweet
2022-10-09,toni leigh,4101,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,fs,2517,rt egregious deep fingernail marks down the spine as a love language,7,other
2022-10-09,ma 28 reasons,710,seru seru love language nya ngasih bunga https t co awpj7zy5zo,2,original tweet
2022-10-09,lena,699,mary macdonald s love language is plucking her friend s eyebrows,2,original tweet
2022-10-09,angue bellakizima,0,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,zaur najafli,22,rt 9doriangrey9 imkan ver rdin otu m n ver rdim d is my love language,3,other
2022-10-09,paula c henderson,6976,cats books love tin sign2x8 inches https t co nxejjyacjr,0,original tweet
2022-10-09,inzhagi,857,kdrama menfess love language nya ternyata metong,0,original tweet
2022-10-09,d one,736,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,mimiday,28,rt tracsea the bts love language is like you are literally the entire world to me my sun my moon and my all of my stars so we must hyp,126,other
2022-10-09,da gem,1181,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,ronconcola,80,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,tiffany,26,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,purp,105,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,baer,516,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,bjean,27,rt pureluvfeels being someone s safe place is a love language,2261,pureluvfeels
2022-10-09,t s baby,927,rt pureluvfeels being someone s safe place is a love language,2261,pureluvfeels
2022-10-09,kori,334,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,def mylove,14,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,stanley dunstern,6,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,sudecim,122,z tlasmak benim love language ya,0,original tweet
2022-10-09,joy bada,556,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,martine mastengue,381,rt tutidemor i m in a conference for world language teachers amp met a woman who came from turkey of course i tried to impress her w my,29,other
2022-10-09,amin,0,rt blues of course i remembered is a love language,7386,other
2022-10-09,victoria,210,rt surrenderaashiq gashmeermahajani has a different kind of charm altogether incomparable his body language oozes so much charm his e,17,other
2022-10-09,andeng,923,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,norita agustina,6,rt 2eunsangpriki love language nya oh sister s nih ngasih duit ya littlewomene2 https t co 6hsfdkxace,23,other
2022-10-09,adri,587,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,gabriela delgado,171,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,lon,232,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,paulin,33,cooking is my love language,0,original tweet
2022-10-09,lady foot aka brazen hussy,1083,ma538929 mauvcoui there are so many squaddies whose first language is not english and i love to give them the b https t co awrsmz8xtg,0,original tweet
2022-10-09,sheeee,2012,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,justlikefinewine,561,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,ola of 30bg,6217,rt suwaidybaba alot of people under this tweet with different opinion but one thing i can say is you don t love people in your love langu,139,other
2022-10-09,fezza hussin,14540,rt farmacora orang lelaki ni kadang bukan tak sayang tapi clueless nak belikan apa bila partner datang bulan time shopee00 ni kor,4,other
2022-10-09,eiji,46,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,carter em r,45,rt onlyhermosa love your partner in their love language not yours,15881,other
2022-10-09,marvs,164,di ko pa rin alam love language ko https t co vksecqtwyd,0,original tweet
2022-10-09,ronnie,289,and from what we did not receive as well just like from my father he is not very vocal with his feelings but it https t co hzcuatyfu0,1,original tweet
2022-10-09,noah nak,11,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,reina mae,3,matigas lang ulo ko pero lahat ng love language na sakin,0,original tweet
2022-10-09,nura,508,meine love language ist nummer einspeichern,0,original tweet
2022-10-09,jae,419,ah kaya pala wala akong love language kimmy https t co 6wqqk5hjwp,0,original tweet
2022-10-09,mykel,507,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,eusebio,66,selamat malam manis kebetulan aku setiap jumat dan weekend libur gak ada kelas jadi bisa nemenin kamu seharian ga https t co njen4dhv0n,0,original tweet
2022-10-09,i love cosme and johnny s,1646,love chrome amazon https t co rrz6c2xnxm https t co sbxmwrzkqg,0,original tweet
2022-10-09,thiwi apriani,440,rt riatampubolon8 pasangan dalam sinetron selama ini yang terhebat adalah amanda dan arya perhatian kecil papa al yang bikin penonton,82,other
2022-10-09,letsallbequeens,600,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,j,138,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,amaury foal,89,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,hamna,557,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,washa,11,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,r,79,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,d e ho,20,my love language 4l https t co dxawzhxvtk,0,original tweet
2022-10-09,rebecca,5562,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,blowyourmind got7,800,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,oliver,600,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,nini7,361,rt army4agustd taetaesga mikr0k0smo yoongi s love language of giving the shirt off his back without looking you in the eye is the most,4,other
2022-10-09,the rope to ibukun s life,369,rt heartmandy when you want to love love people in their own love language not yours,5,other
2022-10-09,anka hermina,232,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,monica barc mcguire,798,rt mrsachtormll drop your clearthelist amp rt school is in full swing amp my 34st 2nd grade multilingual students love reading new a,32,other
2022-10-09,tizi giusti,6788,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,mawar,0,rt 2eunsangpriki love language nya oh sister s nih ngasih duit ya littlewomene2 https t co 6hsfdkxace,23,other
2022-10-09,jay scara kisser,326,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,royalty,180,rt pureluvfeels being someone s safe place is a love language,2261,pureluvfeels
2022-10-09,777,18,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,lili,47,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,lina dune,6326,rt 2yeji my love language is physical touch and being fucked till i cry,2107,other
2022-10-09,kimtannie,12,rt army4agustd taetaesga mikr0k0smo yoongi s love language of giving the shirt off his back without looking you in the eye is the most,4,other
2022-10-09,hadiya,742,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,5 8,1083,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,dk,104,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,anfer,3,rt pureluvfeels being someone s safe place is a love language,2261,pureluvfeels
2022-10-09,hana,35,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,yoplait,4,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,sugeng kribo,4,rt anjanialam ga ada love language love language soalnya kalo sama lo gue baper terus,2,other
2022-10-09,couture whore,413,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,nancy d murden,1054,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,dayna,15,rt xxdbreezyxx sagittarius love language https t co ezbwrqajgk,490,other
2022-10-09,credence,615,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,seulgi marie,121,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,treesha,690,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,hello bewconn,35,rt puppapxiion love language 5555555555555555555555 https t co ukwn666ajd,150,other
2022-10-09,bubbles,203,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,indi,46,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,jazzmiene renee,4,rt blues of course i remembered is a love language,7388,other
2022-10-09,jessica,124,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,seera,78,rt surrenderaashiq gashmeermahajani has a different kind of charm altogether incomparable his body language oozes so much charm his e,17,other
2022-10-09,putu ayu,237592,anjanialam sikaat abis semua love language,0,original tweet
2022-10-09,his euphoria,80,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,andi king,585,rt occupydemocrats if you love that the florida mayor who joe biden told on a hot mic that no one fucks with a biden just defended him,435,other
2022-10-09,carrie leeann,551,sending me songs is my love language,0,original tweet
2022-10-09,perritoguaton,30,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,ryan,4469,rt larussofiles hugs are def her love language https t co ivoofzajrk,68,other
2022-10-09,8 cheesecake 8,42,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,skripsi kerjain,444,walaupun love language gue bukan words of affirmation tapi kalo lagi capek bgt kata kata penyemangat tetep bisa ngaruh juga lhoo,0,original tweet
2022-10-09,jane tim,642,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,shaira,43,that s all it takes for you to call someone hyung they just have to feed you what can i say he shrugged https t co gevegecbgz,0,original tweet
2022-10-09,bolarinwa kikelomo,20527,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,san ahgasebe yourself go everyday s got7 day,1292,rt x caitlyn me to mark tuan i love you i m proud of you also excuse my language but holy fuck you are absolutely beautiful dnao,50,other
2022-10-09,y f,212,rt thinkabtjhc it s their love language i guess https t co zpvmkvshqb,117,other
2022-10-09,tibi ipsi esto fidelis,4142,rt suwaidybaba alot of people under this tweet with different opinion but one thing i can say is you don t love people in your love langu,139,other
2022-10-09,nashcash,136,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,katharos,162,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,sassy,53,rt blues of course i remembered is a love language,7388,other
2022-10-09,just shut up,1,rt blues of course i remembered is a love language,7388,other
2022-10-09,salma,131,love language kamu apa,0,original tweet
2022-10-09,donatella estabil,124,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,natalia,14,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,mimi,8051,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,rnapia,136,aguuacatee tu love language,0,original tweet
2022-10-09,tu tercera opci n favorita,98,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,eve,4,mi love language es escucharte decir las cosas qu te gustan y luego d rtelas cuando no las esperas prontito te https t co 8lrjanwe0t,0,original tweet
2022-10-09,josefina,481,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,distant godzilla scream,107,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,rinaa,832,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,virginia,78,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,gabriela,8,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,mano,1223,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,daughter zion,833,rt samuelotigba give yourself your desired love language first before expecting it from others you can t have expectations from others,159,samuelotigba
2022-10-09,night skinned dickens cider,814,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,anonim,4,rt dilanpenyet dilantares leatherdenim love language ares itu ngejek dilan https t co sfiigno6so,55,other
2022-10-09,sucr,2130,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,jani,275060,ga ada love language love language soalnya kalo sama lo gue baper terus,2,original tweet
2022-10-09,al,111,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,radha pramanik,29,radhapramani star349 shared an extraordinary music short video on starmaker click to send love https t co vxnlqfmc,0,original tweet
2022-10-09,celebi studio,0,twitter instagram facebook youtube memes tiktok love follow like meme explorepage twittermemes explore https t co 7bhxahu8gx,0,original tweet
2022-10-09,maki midnights era,290,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,itzel,444,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,cynthia,1233,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,jordana,433,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,iarita,97,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,dian,165,makasih kakak cho doil 3 minggu ini aku kenyang senyum manisnya sm love language yg menurut ku sih words of affirma https t co pgnagpdtgw,0,original tweet
2022-10-09,orange,241,rt thinkabtjhc it s their love language i guess https t co zpvmkvshqb,117,other
2022-10-09,joana,142,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,ranveervibessss,290,my favourite song my love language lt 3 https t co vbiwglgpsz https t co qc7oxqej5n,1,original tweet
2022-10-09,itsgoldenpup,27,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,leannansaoirse bayley,148,evilsmiff think fan oven is the prehistoric term for air fryer you know how we marketers love to change ever https t co ofs8h7byhi,0,original tweet
2022-10-09,kaneshaplease,625,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,lynn jordan,1482,limitedpromotion irish victorial historical with irish history and a sizzling couple who burn for each other https t co abyijxnsri,0,original tweet
2022-10-09,sara,482,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,eww,1,pantes jomblo ternyata love language nya physcal touch di chat gimanapun kagak baper wkwk,0,original tweet
2022-10-09,advocate lomo,562,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,fluffymummy,56,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,jeonkidream,48,rt houriyvincenzo cenzo s love language https t co fk6ishp3ou,34,other
2022-10-09,matchalova,3,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,jessika,1753,rt larussofiles hugs are def her love language https t co ivoofzajrk,68,other
2022-10-09,lynn jordan,1482,limitedpromotion irish victorial historical with irish history and a sizzling couple who burn for each other https t co k0hgqgjaz8,0,original tweet
2022-10-09,hi lolita,212,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,valerie tropicale,150,mi love language es el contacto f sico,0,original tweet
2022-10-09,the makeup guru,1160,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,daphnie,61,ackk my dad s love language hits diff,0,original tweet
2022-10-09,guccio chop,81,shopping for other people is my love language,0,original tweet
2022-10-09,fattsexx c,1440,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,nadim,2597,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,agustina,15,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,m pe,3978,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,ndumiso mfene,6014,rt smoicles a love language https t co dlo7dgnlcc,12,other
2022-10-09,tha victim and tha villain,227,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,justdaniellaaa,148,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,edy,283,rt shopwithmelur tak menyesal ye beli card game ni lepas viral dekat tiktok sebab i really get to know my partner better with this love,7022,shopwithmelur
2022-10-09,mun,32,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,star,80,rt tracsea the bts love language is like you are literally the entire world to me my sun my moon and my all of my stars so we must hyp,126,other
2022-10-09,hot driver joohyun,281,rt redvelfess rvf love language nya mba irene ngasih bunga ga si https t co tg20atrglk,6,other
2022-10-09,odriee,1804,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,vedika,16,rt aanya baking for people is my love language,2,other
2022-10-09,her jimtober,255,rt tracsea the bts love language is like you are literally the entire world to me my sun my moon and my all of my stars so we must hyp,126,other
2022-10-09,cinq,853,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,ada oringo,1632,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,david s pumpkin spice latte,1232,milfweeed haley in a sox shirt is my love language,0,original tweet
2022-10-09,spazzy jazzy,751,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,paulinha,415,love someone by their love language not yours https t co qcs9lwmr,0,original tweet
2022-10-09,stream energy are you mad,1253,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,youri,255,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,sookie pussy,632,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,chofis,8,rt dannielagb mi love language es encimarte la pierna mientras estamos sentados,2213,other
